X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,Id
0.059738,0.20398,0.20029,1.9819,22.909,0.093152,0.059738,3.9025,1.031,0.79602,0.059738,0.29286,0.059086,0.059738,634.22,0.57551,4.9025,0.059738,0.030067,14.399,1.0464,0.057586,0.030067,0.093152,0.79602,0.57551,0.29881,0.33621,4.646,0.048502,0.030067,38.633,9.4479,0.28231,0.057586,1.9891,?,0.79602,0.028984,0.54202,0.058192,0.028984,53.957,39.559,0.76218,1.5977,14.844,-6.9139E-05,-3.4798E-05,1.9819,0.20398,0.10584,1.3362,1.3362,8864.7,0.030022,0.075045,0.96998,0.0,25.35,9.2268,37.473,9.7404,3.3351,9201
-0.015797,0.41921,0.31548,1.7984,0.57832,-0.16273,-0.015919,0.79202,1.0174,0.33203,-0.015919,-0.040287,0.021698,-0.015919,2992.3,0.12198,2.3854,-0.015919,-0.0067547,48.3,1.167,0.015454,-0.0067027,-0.18127,0.33203,0.12227,0.066715,1.0902,4.1473,0.17143,-0.0067547,62.263,5.8623,0.036864,0.015454,2.3822,16.565,0.3561,0.0065573,0.038447,0.16704,0.0065573,107.7,59.404,-0.050652,1.0091,49.141,-0.051601,-0.021895,1.6951,0.39514,0.17058,1.1474,1.2306,4429.1,0.017118,-0.047577,0.98288,0.072499,7.5569,6.1444,61.197,5.9644,8.1442,9482
-0.089628,0.81304,0.12099,1.2325,-74.409,0.0092686,-0.089628,0.22995,0.91709,0.18696,-0.055137,-0.17222,-0.070263,-0.089628,-4605.4,-0.079254,1.2299,-0.089628,-0.097732,126.19,1.3793,-0.063445,-0.097732,-0.30495,-0.079139,-0.079254,-1.8395,0.33743,3.5044,0.86058,-0.075846,195.06,1.8712,1.1978,-0.056755,0.91709,1.3211,0.43249,-0.061887,0.045756,-0.70847,-0.069181,245.81,119.62,-0.28268,0.62325,118.84,-0.088636,-0.09665,0.78893,0.52044,0.53442,0.5214,1.2061,386.49,-0.061886,-0.4794,1.0967,1.3133,2.8924,3.0514,207.14,1.7621,2.5576,6003
0.24803,0.020034,0.38263,20.099,179.98,0,0.30555,48.915,4.0888,0.97997,0.30555,15.252,0.083866,0.30555,21.325,17.116,49.915,0.30555,0.07473,3.8501,0.70355,0.30517,0.06066,0.79914,0.93023,14.245,?,0.64056,3.4587,0.0048998,0.07473,1.9382,188.86,188.86,0.31602,4.0888,?,0.97997,0.077291,9.9792,0.0019496,0.074637,18.098,14.248,5.7508,17.946,4.1605,0.26782,0.065501,20.099,0.020034,0.0052948,1.6406,1.6406,1100.1,0.077291,0.2531,0.9254,0.0,94.803,25.617,1.7884,204.09,6.845,8777
0.05137,0.15221,0.3443,3.2619,11.583,0.21293,0.064017,5.5697,1.0327,0.84779,0.064017,0.42057,0.059599,0.064017,508.46,0.71785,6.5697,0.064017,0.034918,57.261,1.1382,0.061054,0.028019,0.26307,0.84779,0.63476,0.3439,0.68382,4.9154,0.082913,0.034918,31.294,11.664,0.4011,0.061054,1.8403,?,0.84779,0.033301,0.0079861,0.047076,0.033301,98.607,41.346,0.1786,1.3724,59.132,0.015804,0.0086202,3.2619,0.15221,0.085737,1.6838,1.6838,28335.0,0.031641,0.060592999999999994,0.96836,0.0,6.3743,8.828,30.304,12.045,3.6413,5045
0.054419,0.35808,0.28168,2.0747,-1.8588,0.17876,0.077064,1.6413,1.0807,0.5877,0.077064,0.29402,0.096955,0.077064,929.11,0.39285,2.7927,0.077064,0.053115,68.209,1.1537,0.091668,0.037508,0.23695,0.5877,0.32961,0.6828,0.61741,4.56,0.17483,0.053115,71.26,5.1221,0.256,0.091668,1.4669,2.8409,0.68368,0.063181,0.4638,0.075817,0.063181,106.22,38.008,0.20071,1.0402,73.714,0.028061,0.019341,1.5186,0.26211,0.19523,1.2882,1.4986,10228.0,0.074685,0.092597,0.92532,0.1633,5.3512,9.6033,65.938,5.5355,3.1803,9660
0.076752,0.72963,0.9661200000000001,29.513,2318.3,0.0,0.096089,0.37056,0.30556,0.27037,0.15564,2.8359,0.31447,0.096089,2771.5,0.1317,1.3706,0.096089,0.31447,0,0.75011,0.15564,0.25119,0.20244,0.12359,0.10519,2.6135,?,2.5323,1.8191,0.50937,82.498,4.4244,0.20546,0.15564,0.30556,1.4373,0.9661200000000001,0.50938,5.1506,0.15626,0.50937,986.07,986.07,?,29.513,0,0.15564,0.50937,1.3706,0.033882999999999996,0.22602,?,?,329.1,0.50938,0.28388,0.68552,2.5733,?,0.37016,40.475,9.0179,?,2069
0.020447,0.54864,-0.0035914,0.99344,-29.173,0,0.023981,0.8227,1.2083,0.45136,0.037191,0.043799,0.061383,0.023981,2699.8,0.13519,1.8227,0.023981,0.019846,30.372,1.0453,0.037085,0.016921,0.059992,0.42847,0.12875,2.8073,-0.0078749,3.6402,0.3869,0.030779,148.92,2.451,2.4461,-0.13368,1.2083,?,0.45136,-0.11064,0.14918,0.20954,0.030691,139.63,109.26,0.20336,0.8098,27.347,-0.013106,-0.010846,0.99144,0.54753,0.40799,0.9897,0.9897,-15.685,-0.11064,0.0453,0.98262,0.0,12.018,3.3406,165.39,2.2069,2.6495,3515
-0.034864,0.5265,0.25235,1.6343,29.318,0,-0.034864,0.89933,1.2701,0.4735,-0.034791,-0.087629,0.0053583,-0.034864,28238,0.012926,1.8993,-0.034864,-0.02745,38.951,1.0402,-0.041808,-0.02745,-0.14314,0.4581,0.012926,-577.81,0.7214,3.1136,0.22683,-0.027446,98.382,3.71,2.8035,-0.20597,1.2701,?,0.4735,-0.16217,0.59924,-125.96,-0.032918,118.34,79.391,-0.25723,1.2936,33.515,-0.083477,-0.065726,1.2349,0.39785,0.26954,1.3536,1.3536,327.83,-0.16217,-0.07363,1.0286,0.0,9.3708,4.5975,114.34,3.1923,3.6309,5452
0.0045121,0.33543,-0.2291,0.31699,-221.92,0,0.03472,1.9813,0.49141,0.66457,0.05549,0.10351,0.20145,0.03472,1236.7,0.29513,2.9813,0.03472,0.070655,0,0.70164,0.05549,0.0091819,0.11691,0.16641,0.20507,2.6717,-0.25636,2.9047,0.62703,0.070655,280.86,1.2996,1.2996,0.05549,0.49141,?,0.66457,0.11292,0.08139,0.093357,0.11292,58.699,58.699,?,0.31699,0,-0.008785,-0.017877,0.31699,0.33543,0.76947,0.74364,0.74364,-183.96,0.11292,0.006789399999999999,0.92934,0.0,?,6.2182,249.14,1.465,0.54988,7269
0.16315,0.14656,0.62896,5.4848,312.65,0.51537,0.20641,3.5618,1.308,0.52201,0.20641,1.4718,0.27199,0.20641,225.74,1.6169,6.8233,0.20641,0.23692,17.655,1.05,0.19817,0.18727,0.64656,0.52201,1.3217,2.9751,2.7251,5.4981,-0.29081,0.23692,76.848,4.7496,1.3522,0.19817,0.89431,115.15,0.52832,0.22746,3.1002,0.021066,0.22746,140.1,122.45,3.8715,5.1843,23.093,0.16762,0.19239,5.2485,0.14024,0.21054,2.2617,2.2891,198020.0,0.23546,0.31255,0.76454,0.012095999999999999,20.674,2.9809,58.753,6.2124,3.7749,7188
0.00095581,0.27273,0.59018,3.164,-13.274,0,0.00095581,2.6667,1.5421,0.72727,0.006568,0.0035046,0.045026,0.00095581,1433.7,0.25459,3.6667,0.00095581,0.00061982,148.18,1.1014,0,0.00061982,-0.044342,0.67355,0.25459,0,4.3049,3.0959,0.16064,0.0012396,95.6,3.818,3.818,4.8111E-06,1.5421,?,0.72727,3.1199E-06,0.091717,0.13276,0,198.33,50.143,0.0015267,0.86848,219.45,-0.068477,-0.044406,3.164,0.27273,0.26192,5.3049,5.3049,736.02,0.32475,0.0013142000000000002,0.682,0.0,2.4632,7.2792,64.554,5.6542,11.248,8861
0.024879,0.10735,-0.016672,0.47952,75179,0.024983,0.027346,8.3156,0.0,0.89265,0.028831,0.85373,?,0.027346,1426.5,0.25588,9.3156,0.027346,?,?,0,-0.001545,?,0.055084,0.8668,0.2329,-1.0406,-0.016932,6.0053,?,?,?,0.010609,0.0031656,0,0,0.20394,0.96797,?,0.27166,-2.5137,?,?,?,?,0.47952,0,-0.0016665,?,0.14309,0.032031,94.262,0.90658,0.98307,0.47952,?,0.0,0.058049,0.084372,?,0,?,0,0,2228
-0.25587,0.54932,-0.10806,0.80293,-46.14,-0.74387,-0.20471,0.5394,0.8855799999999999,0.29631,-0.20471,-0.37334,-0.05287,-0.20471,-2051.1,-0.17795,1.8204,-0.20471,-0.11072,27.818,1.0153,-0.18119,-0.13839,-0.65179,0.29631,-0.27109,-0.86782,-0.19305,3.5633,0.27536,-0.11072,95.858,3.8077,-0.32984,-0.18119,2.069,297.61,0.29731,-0.097994,0.082279,-0.2433,-0.097994,78.006,50.187,-1.8158,0.54593,24.635,-0.28814,-0.15584,0.80146,0.54832,0.26262,0.52937,0.53116,-395.34,-0.1292,-0.86354,1.1292,0.0033946,13.121,7.2728,108.24,3.372,3.3032,6407
0.0055457,0.45778,0.099414,1.3162,1231.4,0,0.0056616,1.1845,1.5961,0.54222,0.026476,0.018005,0.042995,0.0056616,2434.8,0.14991,2.1845,0.0056616,0.0035471,66.728,1.4662,0.026395,0.0034744,-0.0020102,0.53827,0.14966,1.2681,0.16961,4.1029,0.27864,0.01329,72.033,5.0672,3.4806,0.0028174,1.5961,1.3826,0.6305,0.0017651,0.052668,0.17076,0.016537,90.853,24.125,0.019005,0.38817,66.845,-0.036568,-0.022911,0.90405,0.31444,0.19735,0.92506,1.0757,1260.1,0.0017651,0.010228000000000001,1.0113,0.16280999999999998,5.47,15.13,71.906,5.0761,2.7231,9095
0.043677,0.16728,0.22671,2.4139,-105,0.13467,0.049727,4.9781,1.1553,0.83272,0.049727,0.31012,0.4046,0.049727,680.56,0.53632,5.9781,0.049727,0.22426,335.8,1.0671,0.035316,0.19698,0.14555,0.83272,0.50015,1.8401,0.36988,5.9547,0.74772,0.22426,304.96,1.1969,0.21112,0.035316,0.25472,26.416,0.83965,0.15927,0.42725,0.073032,0.15927,524.37,188.57,0.15927,1.1417,387.97,-0.0046719,-0.02107,2.3139,0.16035,0.83549,1.3586,1.3699,204270.0,0.13446,0.052451,0.86554,0.0083219,1.0869,1.9357,263.95,1.3828,0.36176,1939
0.24308,0.27338,0.72662,3.6579,132.88,-0.64039,0.24308,2.6579,1.6531,0.72662,0.24308,0.88915,0.14704,0.24308,410.5,0.88915,3.6579,0.24308,0.14704,45.592,0.45377,0.24308,0.14704,-0.09505,-0.17313,0.88915,?,?,1.7448,-0.023545,0.14704,70.808,5.1548,5.1548,0.24392,1.6531,?,0.72662,0.14755,1.1423,0.037489,0.14704,151.84,106.25,1.1772,2.9026,53.484,0.24308,0.14704,3.6579,0.27338,0.194,?,?,40.379,0.14755,0.33453,0.85296,0.0,8.0058,3.4353,60.361,6.047,?,4779
0.060987,0.46941,0.1371,1.3882,1.2122,-0.01536,0.076176,1.0563,1.0177,0.49584,0.076176,0.21571,0.044588,0.076176,1047.6,0.34841,2.1303,0.076176,0.020768,10.905,1.1944,0.08372,0.016627,-0.017094,0.49584,0.31606,0.23228,0.26894,4.6821,0.10937,0.020768,35.762,10.206,0.17835,0.08372,3.7064,3.2736,0.61212,0.022824,0.23766,0.0902,0.022824,40.431,29.526,0.55651,1.0779,11.098,-0.0036544,-0.00099628,1.0444,0.35314,0.097979,0.97268,1.2008,6593.3,0.017392,0.12300000000000001,0.98261,0.2345,33.471,12.362,35.14,10.387,7.1955,6336
-0.27621,0.95319,0.13929,1.2287,21.561,-0.19161,-0.27621,0.049106,0.54645,0.046807,-0.2359,-0.45353,-0.39948,-0.27621,-1593.8,-0.22902,1.0491,-0.27621,-0.50546,26.258,1.0105,-0.29425,-0.50546,-0.42979,-0.46782,-0.22902,-7.2989,0.55343,3.3628,1.5913,-0.43168,264.92,1.3778,0.88031,-0.29265,0.54645,2.0601,0.39097,-0.53554,0.2246,-0.13444,-0.53848,408.46,382.21,-7.0262,1.1642,17.1,-0.35216,-0.64445,0.78506,0.60903,0.72581,0.18598,1.5534,321.14,-0.53554,-5.901,1.4566,7.3528,13.901,0.95498,406.79,0.89726,2.1712,5886
0.010344,0.098897,0.1895,2.9162,-147.54,-0.073693,0.015538,9.1115,1.4008,0.9011,0.025422,0.15712,0.2102,0.015538,122.6,2.9773,10.112,0.015538,0.011093,13.182,1.0175,0.023735,0.0073842,0.38322,0.86251,2.9247,2.4014,0.26631,3.2586,-0.0079667,0.016565,26.196,14.031,14.031,0.022781,1.4008,?,0.9011,0.016263,1.4658,0.010893,0.016944,37.375,24.193,0.20446,2.4047,13.307,-0.25517,-0.18216,2.9162,0.098897,0.071273,1.2663,1.2663,343.72,0.016263,0.011479000000000001,0.99764,0.0,27.689,15.087,25.77,14.164,1.9685,8336
0.2854,0.8073,-0.02758,0.96584,-6.897,0,0.37376,0.23869,1.8825,0.1927,0.39912,0.46297,0.20232,0.37376,773.69,0.47177,1.2387,0.37376,0.19854,0.032878,1.3111,0.37057,0.15161,?,0.18846,0.36232,14.613,-0.1252,4.0717,0.13933,0.21121,194.89,1.8728,1.8728,0.37055,1.8825,?,0.1927,0.19684,0.67644,0.071253,0.19685,45.299,45.266,1683.1,0.96563,0.040936,0.36347,0.19308,0.96584,0.8073,0.53395,0.8748,0.8748,-325.29,0.19684,1.4811,0.80442,0.0,11102,8.0634,156.53,2.3318,8.546,8313
0.0076377,0.63538,-0.15068,0.73574,-67.36,0.070374,0.013099,0.53392,1.0358,0.33924,0.013099,0.022971,0.052003,0.013099,2958,0.12339,1.5739,0.013099,0.0086883,16.285,0.91798,0.032193,0.005066,0.10173,0.33924,0.1148,0.22118,-0.25959,5.2412,0.41118,0.0086883,143,2.5525,0.050667,0.032193,1.5196,5.4068,0.40439,0.021353,0.10108,0.21426,0.021353,87.616,71.331,0.11355,0.61778,16.868,-0.033109,-0.021961,0.6603,0.57022,0.39177,0.58443,0.69668,-26259.0,0.034585,0.022514,0.96542,0.19205999999999998,22.414,5.117,138.05,2.6439,2.5973,5287
-0.0020839,0.86763,-0.24651,0.68567,-135.87,0.016901,0.00075713,0.15257,1.7424,0.13237,0.013429,0.00096544,0.032414,0.00075713,5607.4,0.065092,1.1526,0.00075713,0.00043454,78.303,1.276,0.0081121,-0.001196,0.039503,0.014818,0.061818,0.64015,-0.53325,4.0194,0.49585,0.0077076,166.4,2.1935,1.9827,0.022101,1.7424,2.0716,0.21151,0.012685,0.014819,0.45309,0.0046558,110.21,31.908,-0.005575,0.20904,79.309,-0.047607,-0.027323,0.61976,0.78423,0.45588,0.28635,0.45754,-2577.6,0.012685,-0.015743,0.99957,0.59785,4.6614,11.439,164.29,2.2217,3.7691,5441
0.035518,0.21669,0.026072,1.14,-25.198,0.36221,0.052446,2.1759,1.0638,0.47148,0.052446,0.28155,0.1647,0.052446,653.51,0.55852,4.615,0.052446,0.071375,27.812,1.1478,0.061181,0.048338,0.47235,0.47148,0.4804,0.88579,0.033101,4.7277,0.27734,0.071375,98.437,3.708,0.28235,0.061181,0.76847,5.1411,0.50189,0.083263,0.1424,0.054901,0.083263,92.304,64.492,0.63438,0.83939,29.588,-0.0073972,-0.010067,0.97997,0.18627,0.26969,0.59858,0.6372,1392.8,0.060015,0.075334,0.93999,0.06450499999999999,13.124,5.6596,92.529,3.9447,0.93288,3383
0.014586,0.40201,0.59799,2.4875,174.78,0,0.018232,1.4875,1.2572,0.59799,0.018251,0.045352,0.027627,0.018232,4224.8,0.086394,2.4875,0.018232,0.014503,0,0.56527,0.018251,0.011602,0.058886,0.12195,0.077324,958.5,?,2.0213,0.061373,0.014518,118.44,3.0818,3.0818,0.018251,1.2572,?,0.59799,0.014518,0.81923,0.38562,0.014518,194.71,194.71,?,2.4875,0,0.0017518,0.0013935,2.4875,0.40201,0.32449,?,?,62.809,0.014518,0.024391,0.9855,0.0,?,1.8745,116.72,3.1272,?,6639
-0.022006,0.7510600000000001,-0.17592,0.65594,-113.49,-0.056013,-0.022037,0.29944,1.0056,0.2249,-0.022037,-0.0431,0.033058,-0.022037,7438.6,0.049069,1.3315,-0.022037,-0.019767,49.312,0.99306,0.015972,-0.01974,-0.05329299999999999,0.2249,0.049109,0.14407,-0.26469,4.3231,0.66923,-0.019767,168.34,2.1683,0.021266999999999998,0.015972,1.1354,0.77058,0.46466,0.014327,0.018354,0.32984,0.014327,106.73,57.42,-0.14611,0.36136,49.588,-0.042918,-0.038498,0.44653999999999994,0.5112899999999999,0.4612,0.33838,0.69913,-3701.5,0.0055523,-0.097851,0.99445,1.0661,7.4018,6.3567,167.4,2.1804,1.6773,7336
0.013315,0.83716,0.23876,1.3136,5.0512,0,0.017604,0.19451,2.0555,0.16284,0.048703,0.023125,0.0085641,0.017604,17358,0.021028,1.1945,0.017604,0.0085641,36.417,0.98251,0.048703,0.0064776,?,0.02625,0.015905,1.5661,?,2.5635,0.39878,0.023694,138.38,2.6377,2.3985,0.04761,2.0555,10.47,0.23876,0.023162,0.030162,0.57298,0.023694,173.49,137.08,0.064924,1.0442,37.28,0.048703,0.023694,1.1945,0.76124,0.37912,?,?,87.4,0.023162,0.08176599999999999,0.99145,0.46624,10.023,2.6627,135.17,2.7002,?,1828
0.10504,0.030392,0.023203,1.7635,65.725,0,0.13013,31.903,0.064196,0.96961,0.13198,4.2818,2.0343,0.13013,84.946,4.2968,32.903,0.13013,2.0272,0,1.062,0.13189,1.6363,0.59936,0.94986,3.4712,71.278,0.024518,3.4034,0.23997,2.0272,94.2,3.8747,3.8747,-0.053566,0.064196,?,0.96961,-0.83442,0.55192,0.0076545,2.0546,209.36,209.36,?,1.7635,0,0.13144,2.0475,1.7635,0.030392,0.25808,1.0245,1.0245,58.736000000000004,-0.83442,0.10833,0.57501,0.0,?,1.7434,172.8,2.1122,0.067831,7283
-0.056638,0.16443,0.5949,8.2243,160.43,0,-0.056638,5.0818,0.9359299999999999,0.83557,-0.045281,-0.6878,0.025288,-0.056638,2535.7,0.14394,6.0818,-0.056638,-0.060516,72.227,0.92963,-0.050415,-0.060516,-0.059283,0.76856,0.14394,-4.439,1.8432,3.8631,-0.19077,-0.058271,30.239,12.07,6.0451,-0.058042,0.93593,7.4615,0.90152,-0.062015,4.1957,0.18336,-0.053866,129.37,57.147,-0.30582,5.9752,68.009,-0.13072,-0.13967,4.1189,0.082347,0.082847,2.5889,2.7932,4340.8,-0.062015,-0.067784,1.0597,0.078921,5.0535,6.387,32.114,11.366,2.8998,4535
0.13952,0.6447,0.27455999999999997,1.4259,50.352,0.0,0.17526,0.55111,2.0992,0.3553,0.1783,0.27184,0.092551,0.17526,1211.2,0.30135,1.5511,0.17526,0.083487,0.24486,1.5903,0.1783,0.066462,0.48936999999999997,0.3022,0.24591999999999997,58.539,3.4005,2.9739,0.27818,0.084938,122.48,2.98,2.98,0.17802,2.0992,?,0.3553,0.084802,0.10525,0.1089,0.084938,148.04,147.79,99.074,1.4237,0.26754,0.15927,0.075873,1.4259,0.6447,0.33558,4.4005,4.4005,258.53,0.084802,0.39268,0.91653,0,1490.7,2.4696,112.1,3.2561,25.999,9663
0.17431,0.44006,0.23588,2.1086,5.2027,0,0.22398,1.2724,3.7981,0.55994,0.26353,1.0527,0.091096,0.22398,464.24,0.78623,2.2724,0.22398,0.058972,19.066,1.5411,0.27286,0.045895,0.56967,0.39259,0.67337,6.8981,0.42782,3.5545,0.083499,0.069387,23.16,15.76,7.6197,0.44495,3.7981,1.101,0.78724,0.11715,0.53444,0.037148,0.071841,32.188,13.121,0.87861,1.1762,21.596,0.15085,0.039716,1.0195,0.21276,0.063453,1.0156,1.4278,845.69,0.11715,0.31131,0.94107,0.40592,19.144,27.817,20.447,17.851,6.8886,5327
