X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,Id
-0.028582999999999997,0.79728,-0.75555,0.052336,-932.84,-0.021952,-0.025923,0.25427,0.32214,0.20272,0.014223,-0.032515,-0.029733,-0.025923,-30382.0,-0.012014,1.2543,-0.025923,-0.080472,0,?,0.014218000000000001,-0.088726,-0.025923,-0.050535000000000004,-0.015349,0.35415,-0.78845,2.2954,2.4749,0.044151,945.15,0.38622,0.38622,0.014247999999999999,0.32214,?,0.20272,0.04423,0,0.86954,0.044135,47.278,47.278,?,0.052336,0,-0.0021274,-0.0066038,0.052336,0.79728,2.5892,0.21155,0.21155,-149.17,0.04423,-0.14099,1.0805,0.0,?,7.7203,903.35,0.40405,0.33617,7193
0.16837,0.33524,0.028707999999999997,1.1687,-31.404,0.52854,0.16837,1.9829,1.1197,0.66476,0.16837,0.98958,0.15384,0.16837,442.75,0.8244,2.9829,0.16837,0.093723,32.354,0.98152,0.19817,0.093723,0.52854,0.66476,0.8244,1.2352,0.035834,4.1231,0.17555,0.093723,38.708,9.4297,0.59114,0.19817,1.8057,0.23992,0.82986,0.11031,0.11674,0.035998,0.11031,36.366,4.0119,1.0573,0.2328,36.228,0.090174,0.050195,0.59317,0.17014,0.10605,0.82976,1.0358,381.16,0.10692,0.25328,0.89308,0.24835,11.281,90.979,34.569,10.559,2.2424,9163
0.31474,0.12622,0.51565,6.1068,99.696,0.015094999999999999,0.31474,6.9229,1.5372,0.8737799999999999,0.33408000000000004,3.1171,0.23811,0.31474,125.86,2.9,7.9229,0.31474,0.20474,46.081,1.1576,0.3331,0.20474,0.6127,0.32983,2.9,17.217,1.345,4.6042,-0.017381,0.20585,30.582,11.935,9.5482,0.33209,1.5372,25.059,0.89065,0.21603,1.5348,0.010945,0.21669,109.61,63.534,1.6217,4.1848,58.779,0.28181,0.18333,4.8854,0.10097,0.083785,2.2791,2.3231,20726.0,0.21603,0.3602,0.79622,0.019298,7.9209,5.745,23.975,15.224,4.0096,5003
0.068771,0.58031,0.33829000000000004,1.677,150.91,0.11256,0.059097000000000004,0.69758,1.1432,0.40481,0.059097000000000004,0.11827,0.11865,0.059097000000000004,3090.8,0.11809,1.7232,0.059097000000000004,0.10231,81.068,1.1608,0.059734,0.11906,0.10289,0.40481,0.13476,1.1823,2.088,4.8294,0.93382,0.10231,360.99,1.0111,0.10294,0.059734,0.5796399999999999,8.8027,0.48543000000000003,0.10342,0.086238,0.27583,0.10342,502.31,421.24,0.53607,1.4203,92.68,0.050301,0.087085,1.444,0.49968,0.98901,2.4985,2.9961,22838.0,0.12529,0.16988,0.87471,0.19916,4.5024,0.86649,315.76,1.1559,3.565,2867
0.11358,0.2816,0.4501,2.799,37.011,0.0,0.14762999999999998,2.551,2.2003,0.71836,0.14789000000000002,0.59004,0.11382,0.14762999999999998,410.41,0.88936,3.5511,0.14762999999999998,0.067093,38.844,1.1066,0.13884000000000002,0.051621,0.22687,0.32671999999999995,0.76847,533.13,1.5019,4.5034,0.078814,0.067211,44.586,8.6313,7.6686,0.15208,2.3074,?,0.71836,0.069117,0.45034,0.038843,0.0631,97.476,58.633,0.48506,1.3863,39.578,0.036019999999999996,0.01637,2.4868,0.2502,0.11586,2.3971,2.3971,14345.0,0.069132,0.15811,0.9359,0.0,9.3966,6.2252,41.503,8.7945,7.3424,4188
0.14405,0.23564000000000002,0.39082,9.8855,85.662,0.0,0.17127,3.2438,1.3611,0.76436,0.21166999999999997,3.8938,0.18395,0.17127,343.52,1.0625,4.2438,0.17127,0.12583,31.996,0.37204,0.18224,0.10584,0.60616,0.75932,0.94703,4.51,0.69148,3.9965,0.075479,0.12587,13.343,27.354,5.1059,0.15792,1.3611,5.624,0.8204600000000001,0.11602,3.1136,0.030054,0.1339,79.876,47.88,1.2074,7.1729,36.195,0.10314000000000001,0.075777,1.8452,0.043983999999999995,0.036557,1.3524,1.4516,3876.8,0.11602,0.18846,0.87899,0.073392,11.408,7.6232,11.795,30.945,2.4082,7376
0.030601,0.22951,0.11694,1.9554,-1364.2,0.0,0.037158,3.3571,1.4404,0.77049,0.041530000000000004,0.30357,0.07132,0.037158,815.43,0.44762,4.3571,0.037158,0.025797,9.6927,0.8166,0.041530000000000004,0.021244,0.08306,0.7420800000000001,0.41905,9.5,0.15374,2.9614,0.10698,0.028832,30.125,12.179,6.4952,-0.042623,1.4404,20.444,0.78033,-0.02959,0.61607,0.071429,0.028832,41.54,31.847,0.8,1.6429,9.3658,-0.024044,-0.016692,1.0429,0.1224,0.082111,1.0129,1.0259,107.0,-0.02959,0.039716,1.0379,0.012766,37.657,11.461,31.017,11.768,1.8937,4654
0.088133,0.23845,0.25348000000000004,2.063,35.832,0.0,0.1173,3.1937,2.3835,0.76155,0.11788,0.49193,0.07325,0.1173,498.51,0.73218,4.1937,0.1173,0.049215,2.577,0.95113,0.11788,0.036977,?,0.7138100000000001,0.60986,202.41,0.49891,3.0201,0.089129,0.049459,38.416,9.5012,9.5012,0.11789000000000001,2.3835,?,0.76155,0.04946,0.17978,0.045375,0.049459,68.768,66.191,5.2372,1.9924,2.7111,0.060596000000000004,0.025423,2.063,0.23845,0.10525,1.4989,1.4989,265.5,0.04946,0.11573,0.95079,0.0,141.63,5.5143,36.516,9.9956,4.6913,4547
0.14578,0.48928999999999995,0.25408000000000003,2.3489,41.687,0.0,0.1824,1.0438,1.4679,0.51071,0.1995,0.96831,0.18103,0.1824,672.06,0.54311,2.0438,0.1824,0.12425,35.723,1.0782,0.19935,0.09931,0.30526,0.48773,0.46827,11.653,0.45571,4.5327,0.32904,0.1328,67.801,5.4977,2.1165,0.4539,1.4679,1.2278,0.7540600000000001,0.30921,0.047288,0.057694,0.1358,107.8,72.075,1.0147,1.5861,50.638,0.11600999999999999,0.079031,0.90427,0.18837,0.18189,0.91599,1.3525,2.3489,0.30921,0.28545,0.69834,0.47648999999999997,10.217,5.0642,46.837,7.793,2.6328,4003
0.06915700000000001,0.7783399999999999,-0.17611,0.6149,-225.11,0.0,0.06915700000000001,0.28479,1.0553,0.22166,0.069285,0.15123,0.20716,0.06915700000000001,1299.5,0.28087,1.2848,0.06915700000000001,0.065532,46.925,0.83314,0.0,0.065532,0.17107,0.21753000000000003,0.28087,0,-0.24501,4.0832,0.72973,0.14231,247.49,1.4748,0.86652,0.014613999999999999,1.0553,0.45332,0.54269,0.013848,0.054082,0.17359,0,88.704,41.779,0.50974,0.31822,73.424,-0.14945999999999998,-0.14162,0.36128,0.45731000000000005,0.67806,0.30838,0.75499,-2132.9,0.36091,0.31199,0.63926,1.4483,7.7784,8.7364,158.17,2.3076,1.4682,3300
-0.020725,0.45192,-0.30595,0.26783,-259.36,0.0,-0.02309,1.2128,0.61359,0.54808,-0.0018464000000000002,-0.055257,0.18453,-0.02309,1456.8,0.25055,2.2128,-0.02309,-0.037632,23.502,0.89385,-0.0032703000000000003,-0.033777,0.13352,0.39869,0.25578,-0.15394,-0.34451,4.7691,0.72587,-0.037595,246.61,1.48,1.3685,-0.004877,0.61359,8.3725,0.5567300000000001,-0.0079482,0.020161,0.11322,-0.0053298,61.564,38.062,-0.52457,0.17328,23.317,-0.13959000000000002,-0.22749,0.24765,0.41786999999999996,0.67566,0.61715,0.62689,-17977.0,-0.0079483,-0.037814,1.0371,0.015778999999999998,15.53,9.5897,248.57,1.4684,0.69092,5734
0.26179,0.19484,0.29755,2.5551,55.81,0.26179,0.32814,3.6652,1.1932,0.71412,0.32814,1.715,0.19189,0.32814,187.8,1.9435,5.1325,0.32814,0.16629,8.5256,?,0.34243,0.13267,0.32814,0.71412,1.603,2.0706,0.58216,4.07,0.039574,0.16629,42.229,8.6433,1.7575,0.34243,2.0037,126.55,0.71762,0.17353,0.62533,0.016301,0.17353,68.296,59.77,5.6797,2.3142,10.173,0.2919,0.14792,2.5092,0.19134,0.1157,1.3972,1.404,3495.9,0.16194,0.3666,0.83806,0.0048997,42.812,6.1067,35.391,10.313,3.8609,7373
-0.031723,0.4349,0.07546699999999999,1.2423,-24.513,-0.08727,-0.025013,1.0449,1.0007,0.45441000000000004,-0.025013,-0.080325,0.029671,-0.025013,3814.7,0.095681,2.2994,-0.025013,-0.017835,42.982,0.89961,0.0062529,-0.022619,-0.07117799999999999,0.45441000000000004,0.080254,0.044617,0.12308,4.4704,0.30226,-0.017835,81.101,4.5005,0.014378,0.0062529,1.4240000000000002,1.7952,0.57791,0.0044585,0.039145,0.19619,0.0044585,97.512,54.529,-0.19208,0.71199,43.013,-0.060373,-0.043047,0.88955,0.3114,0.2222,0.74113,0.94256,2229.3,0.00071303,-0.069811,0.99929,0.27178,8.4919,6.6936,81.044,4.5038,2.2874,4216
0.067106,0.14390999999999998,0.58058,5.0344,53.24,0.0,0.087038,5.9489,2.838,0.85609,0.10800000000000001,0.60482,0.046539,0.087038,397.69,0.9178,6.9489,0.087038,0.030669,22.111,0.68924,0.10744000000000001,0.023646,0.40216,0.8294600000000001,0.77929,5.1259,2.1072,3.2735,-0.0083625,0.030741,19.263,18.948,18.948,0.11118,2.838,?,0.85609,0.039176,1.2486,0.031459,0.037857,70.067,47.956,0.39033,3.8397,23.013,0.0624,0.021987,5.0344,0.14390999999999998,0.052775,3.1072,3.1072,1089.9,0.039176,0.078386,0.96943,0.0,16.507,7.6111,18.508,19.721,10.301,7664
0.050303,0.32471,0.35117,2.5135,-8.1296,0.25551,0.073133,1.978,1.0673,0.6422800000000001,0.073133,0.3152,0.10138,0.073133,691.21,0.52806,3.0797,0.073133,0.043242,82.628,0.53946,0.1094,0.029743,0.33315,0.6422800000000001,0.45775,0.69038,0.84253,4.4562,0.12346,0.043242,53.441,6.8299,0.33693,0.1094,1.7274,2.1613,0.73497,0.064688,0.5076,0.051389,0.064688,100.44,17.816,0.13138,0.8634,88.185,0.011071,0.0065459,1.7961,0.23201999999999998,0.14641,1.541,1.7633,10039.0,0.063015,0.078319,0.93698,0.14431,4.4174,20.487,50.073,7.2893,4.0577,6943
0.033058,0.43291,0.076302,1.2476,4.962,0.0053496,0.039216,0.92209,1.0115,0.39918000000000003,0.039216,0.12726,0.024308,0.039216,2205.1,0.16553,2.31,0.039216,0.013303,4.4729,1.3251,0.031274,0.011214,0.014865,0.39918000000000003,0.1513,0.10731,0.12396,4.4167,0.11045,0.013303,38.595,9.4571,0.072242,0.031274,2.9837,2.7923,0.52393,0.010609,0.34968,0.22338,0.010609,34.261,29.788,0.91509,1.1304,4.5245,-0.001167,-0.00039588,0.88809,0.30816,0.10574,0.64851,0.85117,1991.6,0.011391,0.082814,0.98861,0.31251,81.602,12.253,38.156,9.5661,4.7891,8464
0.14407,0.71695,0.1,1.1395,-5.1584,0.13559000000000002,0.14407,0.3948,6.9288,0.28305,0.32542,0.20095,0.020793,0.14407,1816.4,0.20095,1.3948,0.14407,0.020793,9.7321,0.76813,0.24745999999999999,0.020793,0.41863999999999996,0.27965999999999996,0.20095,1.3645,0.5463,2.7709,0.074119,0.020793,38.812,9.4043,9.4043,0.18644000000000002,6.9288,?,0.28305,0.026908,0.30024,0.096575,0.035714,31.696,21.964,0.77982,0.8818,10.001,0.24745999999999999,0.035714,1.1395,0.71695,0.10633,1.5463,1.5463,59.0,0.026908,0.50898,0.97962,0.0,37.505,16.618,37.768,9.6643,37.852,7106
0.097312,1.349,-0.40959,0.6952,-3307.5,-0.53249,0.097312,-0.25869,6.0088,-0.34896,0.097312,0.072415,0.41856,0.097312,195.77,1.8644,0.74131,0.097312,0.016195,1.7035,1.8008,0.0,0.016195,-0.071882,-0.43518,1.8644,?,-6.2263,2.7634,0.2211,0.033246,198.95,1.8346,1.8276,0.03123,6.0088,?,-0.34896,0.0051975,0.015185,0.018598,0,55.509,53.806,3.47,0.67433,4.152,-2.4177,-0.40236,0.69254,1.3438,0.54508,-5.3048,-5.3048,-237.54,0.58971,-0.27886,0.41029,0.0,214.26,6.7837,81.629,4.4714,91.342,1912
0.24793,0.11699000000000001,0.09664500000000001,3.2416,60.996,0.33405999999999997,0.24793,7.548,0.76327,0.8830100000000001,0.25706999999999997,5.7506,0.34663,0.24793,161.39,2.2616,8.548,0.24793,0.32483,3.2218,1.2522,0.24535,0.32483,0.53295,0.67224,2.2616,26.835,0.11235,4.1076,0.14088,0.33665,29.161,12.517,4.6128,0.22363000000000002,0.76327,1.8007,0.95689,0.29299,0.24946,0.014884,0.32144,61.69,58.469,36.8,3.0854,4.5569,0.22871,0.29964,1.1947,0.043114,0.079894,1.0265,1.1123,1238.0,0.29299,0.28078000000000003,0.69098,0.08366,113.29,6.2427,20.617,17.704,0.88728,2119
-0.18544000000000002,1.169,-0.23393000000000003,0.79989,-33.84,0.0,-0.18544000000000002,-0.14456,8.2391,-0.16899,-0.12482,-0.15864,-0.020519,-0.18544000000000002,-2523.9,-0.14462,0.85544,-0.18544000000000002,-0.022508,24.298,?,-0.12482,-0.022508,-0.18544,-0.18544000000000002,-0.14462,-2.0588,-3.6025,3.4828,0.14129,-0.022489,50.995,7.1576,7.1576,-0.12805,8.2391,?,-0.16899,-0.015541,0.0063339,-0.35936,-0.015149,41.096,16.798,-0.3381,0.3307,23.926,-0.1412,-0.017138,0.79989,1.169,0.13971,-2.6025,-2.6025,-711.01,-0.015541,1.0973,1.0225,0.0,15.022,21.729,51.787,7.0481,126.88,9455
-0.06991699999999999,0.38772,0.15642,1.5442,-8.7382,-0.22066,-0.034369,1.3757,0.98527,0.5334,-0.034369,-0.11958,0.011387,-0.034369,8537.3,0.042754,2.5792,-0.034369,-0.02361,47.291,1.0416,-0.017547999999999998,-0.04803,-0.22296,0.5334,-0.048933,-0.11877,0.28126,4.407,0.26501,-0.02361,71.005,5.1405,-0.04526,-0.017547999999999998,1.4679,2.5447,0.6337,-0.012055,0.015233,0.38168,-0.012055,110.19,62.899,-0.3707,0.88803,46.594,-0.068494,-0.047052,1.1448,0.28742,0.19453,0.95908,1.1394,3993.4,-0.014948,-0.13108,1.0149,0.18804,7.7182,5.8029,72.067,5.0648,2.6174,4862
-0.03816,0.75725,0.14059000000000002,1.7001,30.944,0.080337,-0.03816,0.32056,1.3875,0.24275,-0.0044206,-0.19002,0.020041,-0.03816,9939.8,0.036721,1.3206,-0.03816,-0.027503,7.4778,1.2943,-0.0044318000000000005,-0.027503,0.0021991,0.042177,0.036721,-0.13135,0.21348,2.7285,0.43923,-0.027503,53.465,6.8269,1.8104,0.016543000000000002,1.3875,0.56248,0.79918,0.011923,0.73614,0.4102,-0.0031941,50.925,43.447,-1.3424,1.5586,7.568,-0.070399,-0.050738,0.45085,0.20082,0.14648,0.36859,1.2135,75.249,0.011924,-0.1572,1.0273,2.2922,48.811,8.4011,52.828,6.9092,2.1067,8311
-0.056898000000000004,0.17048,0.18725,2.3855,41.368,0.0,-0.056898000000000004,4.8658,0.93655,0.82952,-0.056898000000000004,-0.421,-0.016021,-0.056898000000000004,-4147.2,-0.088012,5.8658,-0.056898000000000004,-0.060753,19.911,0.96816,-0.05807999999999999,-0.060753,-0.16736,0.7773899999999999,-0.088012,?,0.27634,2.5382,0.0071863,-0.060753,40.806,8.9447,7.0909,-0.27232,0.93655,?,0.82952,-0.29077,1.2269,-0.35109,-0.062015,61.026,41.115,-1.1137,2.0075,15.426,-0.09997400000000001,-0.10675,1.8911,0.13515,0.1118,1.2242,1.2242,64.657,-0.29077,-0.068592,1.0489,0.0,18.332,8.8775,52.671,6.9298,1.3822,5157
0.74922,0.22323,0.40855,2.9345,44.282,0.0,0.9285200000000001,3.4797,3.0052,0.77677,0.95516,4.3967,0.33975,0.9285200000000001,79.801,4.5739,4.4797,0.9285200000000001,0.30897,20.22,1.5466,0.955,0.24931,?,0.76362,3.7706,35.85,1.0744,3.7560000000000002,0.01215,0.31065,37.484,9.7374,9.2123,0.9487899999999999,3.0052,37.651,0.78881,0.31571,0.88645,0.0071036,0.31778,52.533,32.313,4.5004,2.1462,29.549,0.86251,0.287,2.7763,0.21119000000000002,0.1027,2.0427,2.0744,2329.4,0.31571,0.9645299999999999,0.69171,0.015498,18.052,11.296,25.65,14.23,7.9031,3822
0.29455,0.08036499999999999,0.10022,2.2471,41.384,0.0,0.29455,11.443,3.2953,0.91963,0.29462,3.6652,0.11387,0.29455,78.173,4.6692,12.443,0.29455,0.089386,7.9689,1.0585,0.29462,0.089386,0.91107,0.74938,4.6692,4455.3,0.12231,3.3557,0.017829,0.089406,9.6744,37.728,37.728,0.26327,3.2953,?,0.91963,0.079894,0.31488,0.0071378,0.089406,17.2,9.2309,4.0942,1.3519,8.6608,0.21394000000000002,0.064923,2.2471,0.08036499999999999,0.026505,1.1223,1.1223,227.34,0.079893,0.3203,0.92013,0.0,45.803,39.541,8.9015,41.004,4.0216,6390
0.015182,0.58368,-0.043909,0.89049,-33.494,0.0,0.015182,0.71328,1.1259,0.41631999999999997,0.026799,0.037865,0.077838,0.015182,2431,0.15015,1.7133,0.015182,0.013484,14.599,?,0.023006,0.013484,0.015182,0.015182,0.15015,1.9803,-0.06829,3.8298,0.50559,0.023746,130.49,2.7971,1.9214,0.0044265,1.1259,3.289,0.5111899999999999,0.0039316,0.057593,0.20381,0.020434,108.26,93.66,0.33712,0.77817,14.657,-0.04945,-0.043921,0.61169,0.40094,0.35752,0.6475,0.79504,-296.74,0.0039316,0.036466000000000005,0.98682,0.22785999999999998,25.001,3.8971,129.98,2.8081,1.7511,9266
0.12165,0.44103000000000003,0.38113,2.2439,19.455,0.0,0.12165,1.2674,2.6754,0.55897,0.28268000000000004,0.39703,0.049164,0.12165,1223.8,0.29824,2.2674,0.12165,0.045472,36.059,0.94443,0.0,0.045472,0.53694,0.55489,0.29824,0,1.2198,3.8675,0.14331,0.090943,55.689,6.5543,4.5536,0.00082592,2.6754,3.1438,0.6935899999999999,0.00030871,0.21692,1.488,0,84.732,48.674,0.46028,1.3813,48.037,-0.0098796,-0.0036928,1.5589,0.30641,0.15257,1.7889,2.2198,2808.9,0.24935,0.21764,0.81095,0.24085,10.122,7.4989,41.803,8.7315,8.5624,7597
0.014683000000000002,0.48328000000000004,-0.23245,0.51888,-1737.9,0.0,0.027638,1.0692,1.1923,0.51672,0.027694,0.057204,0.028989,0.027638,5103.3,0.071523,2.0692,0.027638,0.023179,27.174,0.60979,0.023913,0.012315,0.23324,0.33478,0.044717,423.97,-0.31022,3.2172,0.33223,0.023227,157.38,2.4184,2.4177,0.071798,1.1923,?,0.51672,0.060216,0.20091,0.52234,0.020056,47.029,19.855,0.16541,0.33515,27.73,0.016986,0.014246,0.51874,0.48315,0.4135,0.68961,0.68961,-383.27,0.060216,0.028416000000000004,0.97999,0.0,13.432,18.384,147.9,2.4679,1.5913,2892
0.00010475,0.79957,0.18600999999999998,1.3361,-4540.7,0.0,0.0046675,0.25067,1.726,0.20043,0.034636,0.0084337,0.0027042,0.0046675,62526,0.0058375,1.2507,0.0046675,0.0027042,139.87,1.0619,0.034631999999999996,6.0688E-05,0.029894,0.021609,0.00013101,1.1556,0.71389,3.5585,0.45848,0.020067,143.39,2.6059,1.8037,0.06457,1.726,0.31704,0.44656,0.03741,0.023951,0.7696,0.020065,153.57,13.699,0.00015837,0.141,167.39,0.034631999999999996,0.020065,0.9248,0.5534399999999999,0.38375,0.76923,1.7139,673.01,0.1838,0.00052263,0.85293,1.2281,2.6096,26.644,117.04,3.1187,6.6243,2140
0.070811,0.43953000000000003,0.14923,1.7369,10.777,0.0,0.08732999999999999,1.2752,1.9948,0.56047,0.10597999999999999,0.43123,0.079411,0.08732999999999999,1012.8,0.3604,2.2752,0.08732999999999999,0.043779,15.881,1.0413,0.089227,0.035498,0.37806,0.34076999999999996,0.32282,4.7834,0.23021,4.0199,0.21665,0.05313,38.559,9.466,4.3614,0.07778099999999999,1.9948,1.7408,0.71267,0.038992,0.071884,0.091395,0.044731,61.698,45.818,0.8159,1.3083,16.525,0.01815,0.0090989,0.80028,0.20251,0.10564,0.86458,1.0994,1562.3,0.038992,0.12634,0.95689,0.27155999999999997,22.984,7.9664,37.055,9.8501,3.0771,2256
