X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,Id
0.016601,0.68551,-0.2142,0.5822,-59.861,0.034515,0.022822,0.27611,1.02,0.18927,0.022822,0.044515,0.039491000000000005,0.022822,3107.7,0.11745,1.4588,0.022822,0.011193999999999999,19.213,1.0362,0.042647,0.008143000000000001,0.050423,0.18927,0.10838,0.21336,-0.30534,4.6962,0.33576999999999996,0.011193999999999999,93.621,3.8987,0.062211,0.042647,2.0533,1.1062,0.36209,0.020918,0.004285,0.22461,0.020918,53.045,33.832,0.15469,0.37288,19.597,-0.015045,-0.007379000000000001,0.43543,0.51269,0.25649,0.26981,0.51616,-10642.0,0.019592,0.087709,0.98041,0.91306,18.998,10.789,91.786,3.9766,2.9063,2464
0.4504,0.41622,0.54893,2.3188,52.821,0,0.55965,1.4026,4.2855,0.58378,0.57105,1.3446,0.13216,0.55965,268.24,1.3607,2.4026,0.55965,0.13059,0.22834000000000002,?,0.56434,0.1051,0.55965,0.55027,1.0982,49.529,16.059,3.1738,0.010166,0.13325,40.833,8.9388,8.9388,0.56434,4.2855,?,0.58378,0.13169,0.89855,0.024296,0.13169,50.349,50.12,168,2.3124,0.26302,0.55764,0.13012,2.3188,0.41622,0.11187,17.078,17.078,819.0,0.13184,0.77153,0.86946,0,1598.5,7.2825,35.45,10.296,125.37,2703
0.2575,0.35839,0.60709,2.8602,109.67,0,0.2575,1.7903,2.6729,0.64161,0.2575,0.78902,0.09634,0.2575,508,0.71851,2.7903,0.2575,0.09634,3.3516,1.229,0,0.09634,0.3545,0.61635,0.71851,?,9.1223,3.2965,0.12586,0.2174,62.623,5.8285,5.3076,0.000529,2.6729,?,0.64161,0.000198,0.076773,?,0.0,124.05,120.7,10.492,2.785,4.7096,0,0.0,2.6046,0.32636,0.17157,9.6411,9.6411,1201.7,0.28834,0.40134,0.7116600000000001,0,108.9,3.0241,44.567,8.19,40.163,6289
0.096566,0.69736,-0.000208,0.99964,-24.903,0,0.096566,0.43399,2.6187,0.30264,0.10138,0.1682,0.036942,0.096566,2631.1,0.13873,1.434,0.096566,0.036876,22.744,1.3188,0,0.036876,0.13885,0.29387,0.13873,0,-0.000488,4.2328,0.26586,0.082496,88.524,4.1232,3.3944,0.019173,2.6187,6.3104,0.36773,0.0073219999999999995,0.002612,133.15,0.0,79.781,57.037,0.59179,0.71541,25.161,-0.000175,-6.7e-05,0.82295,0.5741,0.24253,0.71025,0.863,-3.557,0.096075,0.31908,0.90576,0.21506,16.048,6.3993,80.01899999999999,4.5614,6.1457,6553
0.05201,0.072195,0.51874,8.1853,207.68,0,0.065577,12.851,0.75685,0.9278,0.065693,0.90833,0.18692,0.065577,186.27,1.9596,13.851,0.065577,0.086644,73.80199999999999,?,0.060362,0.068719,0.065577,0.87854,1.7717,521.29,1.2681,4.8972,-0.24366999999999997,0.08665,37.835,9.7145,9.7145,0.060378,0.76703,?,0.9278,0.079775,3.6223,0.017662,0.07975399999999999,158.87,85.065,0.33986,6.0656,79.644,-0.015533,-0.020523,8.1853,0.072195,0.10294,2.2681,2.2681,40942.0,0.079775,0.056057,0.91451,0,4.9456,4.2908,34.817,10.483,1.8502,5153
-0.003146,0.41709,0.4394,2.424,6.4852,-0.05057,-0.003165,1.3976,1.2974,0.58291,-0.003163,-0.010256,0.010828,-0.003165,10837,0.033681,2.3976,-0.003165,-0.002439,115.63,0.95788,-0.009921,-0.002425,0.001588,0.25398,0.033727,-5466.7,1.7434,3.8204,0.1807,-0.002438,77.677,4.699,3.4763,-0.15255,1.2974,?,0.58291,-0.11757999999999999,0.60032,1.9066,-0.007647,158.31,42.68600000000001,-0.007653,1.092,103.46,-0.027134,-0.020914,1.7933,0.30857,0.21281,2.3128,2.3128,2905.4,-0.11757999999999999,-0.005396,1.0022,0,3.1567,8.5507,86.81,4.2046,5.1477,4496
0,-72.162,0,?,0,0,453.77,-15.236,3668.3,1099.5,453.78,?,0.13707,453.77,-52.383,-6.9679,-0.013858,453.77,0.1237,28.473000000000003,0.93298,454.64,0.0,831.66,67.572,-0.67972,53325,0,0.56062,-0.019672,0.1237,0,?,-44.661,445.47,3668.3,?,1099.5,0.12144,?,-0.004776,0.12394000000000001,28.473000000000003,0.0,0,?,32.408,405.59,0.11057,0,0,0,11969,11969,0.0,0.12144,0,0.87856,0,12.819,?,0.0,?,39934,3543
0.27812,0.10836,0.41731,4.8511,42.833,0,0.27812,8.2283,3.1264,0.89164,0.28568,2.5666,0.11319000000000001,0.27812,111.77,3.2656,9.2283,0.27812,0.08896,14.452,1.116,0,0.08896,0.39987,0.87371,3.2656,0,0.8798,3.4455,-0.034457999999999996,0.19977,16.646,21.927,21.927,0.004803,3.1264,?,0.89164,0.001536,2.1771,0.047686,0.0,33.829,19.377,2.2468,3.7087,19.015,-0.075746,-0.024228,4.8511,0.10836,0.045605,1.8798,1.8798,1163.9,0.23998000000000003,0.31192,0.76271,0,25.256,18.837,12.651,28.851,6.5912,3022
0.22059,0.23269,0.4461,3.1403,108.29,0,0.2206,3.2975,1.2331,0.76731,0.22231,1.0584,0.20518000000000003,0.2206,335.69,1.0873,4.2975,0.2206,0.1789,73.063,1.1598,0,0.1789,0.37644,0.76126,1.0873,0,1.2913,4.1727,0.059935,0.40046,113.65,3.2115,2.8766,0.011546,1.2331,21.407,0.78635,0.009363,0.79863,0.23929,0.0,144.47,71.408,0.89371,1.9561,134.59,-0.032414,-0.026287,2.8128,0.20843,0.31138,2.221,2.2762,6639.4,0.45716,0.28749,0.557,0.02482,4.9957,5.1115,61.695,5.9162,3.5693,1657
-0.22167,0.86884,0.12546,1.4869,-2.8629,-0.25678,-0.2027,0.048645,0.87939,0.042265,-0.2027,-0.78668,-0.10757,-0.2027,-2406.8,-0.15166,1.151,-0.2027,-0.16548,35.969,0.71041,-0.16347,-0.18097,-0.24051,0.042265,-0.17349,-1.1736,0.20339,5.4477,0.67406,-0.16548,67.52,5.4058,-0.18815,-0.16347,1.2624,0.42937,0.65345,-0.13346,0.22689,-0.30868,-0.13346,96.74600000000001,60.777,-1.8364,1.0185,31.631,-0.2344,-0.19137,0.44096,0.25766,0.18499,0.068515,1.0593,35170.0,-0.13715,-5.2448,1.1371,14.461,10.147,6.0056,76.78,4.7538,1.9856,2684
0.40491,0.063208,0.48845,8.8462,40.875,0,0.40491,14.821,2.6643,0.93679,0.42357,6.5043,0.21205,0.40491,40.837,8.938,15.821,0.40491,0.15198,33.062,1.0977,0.42349,0.15198,0.58167,0.30475,8.938,22.698,1.0872,4.004,0.008939,0.1564,10.071,36.243,35.696,0.40804,2.6643,?,0.93679,0.15315,0.77913,0.003611,0.15895,68.8,35.738,1.6778,4.9696,39.041,0.26345,0.09888200000000001,8.7126,0.062253,0.027591,2.085,2.085,4929.2,0.15315,0.43224,0.84891,0,11.04,10.213,8.5285,42.798,5.93,2838
0.1181,0.073803,0.7101,10.621,67.671,0,0.1181,12.55,2.8667,0.9262,0.12136,1.6002,0.053322,0.1181,176.23,2.0712,13.55,0.1181,0.041198,24.983,0.91071,0.11985,0.041198,0.29256,0.000603,2.0712,36.758,3.2859,3.2539,0.001913,0.042336,9.9181,36.801,36.801,0.15065,2.8667,?,0.9262,0.052551,1.0594,0.015912,0.041808,89.854,64.87100000000001,0.60191,7.9629,26.368,0.085096,0.029684,10.621,0.073803,0.027173,4.2859,4.2859,1274.1,0.052551,0.12751,0.95883,0,14.61,5.6265,9.3969,38.843,13.266,6959
0.1283,0.4768,0.34117,1.7256,-11.443,-0.37653,0.1283,1.0973,2.8776,0.5232,0.16539,0.27287,0.06074500000000001,0.1283,995.62,0.36661,2.0973,0.1283,0.044586,52.742,?,0.16527,0.044586,0.1283,0.069938,0.36661,4.4566,1.8086,3.173,0.15102000000000002,0.044883,61.419,5.9427,5.8604,0.083332,2.8776,?,0.5232,0.028959,0.11683,0.07505,0.057435,95.948,43.205,0.30856,0.84126,54.315,0.11878,0.041277,1.7017,0.47019,0.16827,2.7736,2.7736,508.07,0.028959,0.24522,0.9566600000000001,0,6.9204,8.448,59.641000000000005,6.12,15.254,2816
0.046904,0.19383,0.41397,3.1357,64.92,0.12408,0.070105,3.8507,1.0579,0.7464,0.070105,0.36168,0.06395,0.070105,646.4,0.56466,5.1591,0.070105,0.040961000000000004,26.909000000000002,1.1757,0.053823,0.027405000000000002,0.16855,0.7464,0.44497,0.33267,1.0555,4.187,-0.044764,0.040961000000000004,43.729,8.3468,0.27768,0.053823,1.7377,?,0.7464,0.031448000000000004,1.4114,0.068398,0.031448000000000004,71.278,44.37,0.37174,2.4848,28.465,0.014477,0.008459,3.1357,0.19383,0.11981,1.9031,1.9031,6366.8,0.054691,0.062841,0.94531,0,13.564,8.2263,41.336999999999996,8.8298,4.3639,5913
0.11045,0.56986,0.27701,1.5934,-22.028,0,0.13707,0.75481,3.0512,0.43014,0.14743,0.29363,0.055351,0.13707,1231.6,0.29636,1.7548,0.13707,0.044922000000000004,53.775,1.5552,0.14501,0.036198,0.18006,0.2764,0.24965,13.994,1.0813,3.8659,0.18499000000000002,0.047951,58.602,6.2285,5.102,0.14372,3.0512,2.8555,0.5332,0.047104,0.018975,0.10742,0.047527,87.92,34.144,0.24569,0.63043,56.433,0.11319,0.037098,1.3052,0.4668,0.16055,1.679,2.0813,2034.3,0.047104,0.25677,0.95521,0.2396,6.7875,10.69,55.842,6.5363,11.91,5179
0.24127,0.16303,0.27213,2.9578,7.8749,0.30236,0.31263,4.8467,1.1973,0.79017,0.31263,2.2492,0.19621,0.31263,149.76,2.4373,6.1337,0.31263,0.15438,36.601,1.7239,0.32539,0.11914000000000001,0.39927,0.79017,1.9996,1.9237,0.46212,4.3801,0.056948,0.15438,29.994,12.169,1.9958,0.32539,2.0401,8.6551,0.81421,0.16068,0.58718,0.01307,0.16068,59.39,22.788,1.1881,1.4968,43.822,0.24066,0.11884000000000002,2.5217,0.139,0.082176,1.3418,1.3826,6529.2,0.16477,0.30534,0.8352299999999999,0.030421,9.9723,16.017,25.052,14.57,3.4389,1612
0.27914,0.4947,-0.22112,0.51191,-92.779,0.74046,0.34155,0.70276,1.2599,0.34766,0.34155,0.75392,0.24753000000000003,0.34155,441.69,0.82638,2.0214,0.34155,0.20681,13.985,1.1471,0.34384,0.16902,0.9068,0.34766,0.70022,2.623,-0.28789,6.4257,0.29877,0.20681,126.14,2.8936,0.69504,0.34384,1.6798,4.047,0.38932,0.20819000000000001,0.082486,0.039563,0.20819000000000001,42.995,29.01,4.4112,0.37223,17.62,0.27658,0.16747,0.46879,0.45303,0.3456,0.45263,0.50687,-589300.0,0.20626999999999998,0.80292,0.79373,0.11985,26.098,12.582,100.12,3.6455,2.1502,5688
0.20362,0.31317,0.41855,2.422,15.205,0,0.25738,2.1931,2.7616,0.68683,0.27917,0.87444,0.10242000000000001,0.25738,404.15,0.90312,3.1931,0.25738,0.093202,41.474,1.3724,0.27856,0.07373500000000001,0.38869,0.56547,0.73147,12.785,1.4578,3.9922,0.11333,0.0991,43.289,8.4317,7.9246,0.27978,2.7616,118.79,0.69019,0.10131,0.004151,0.034338,0.10087,94.06200000000001,52.589,0.10131,1.3559,46.149,0.25311,0.091653,2.2763,0.29434,0.1186,2.3922,2.4039,4111.0,0.10131,0.29647,0.90727,0.004892,8.8008,6.9406,38.903,9.3822,9.6184,1710
0.015386,0.30697,0.18258,1.7944,2.5576,-0.001159,0.024034,2.2577,0.66448,0.69303,0.0394,0.10457,0.057916999999999996,0.024034,2911.4,0.12537,3.2577,0.024034,0.03617,95.79299999999999,?,0.037218,0.023153999999999997,?,0.085915,0.097198,2.4221,0.31073,5.0918,0.38289,0.045552999999999996,137.03,2.6636,1.9944,0.052272,0.66448,7.291,0.72568,0.078667,0.24578,0.19804,0.056010000000000004,195.51,99.72,0.088225,1.0356,103.97,0.022767,0.034263,1.3435,0.22984,0.37543,1.1795,1.235,22555.0,0.078667,0.0222,0.96472,0.047107,3.8103,3.6603,126.25,2.8911,1.1309,6668
0.23207,0.72814,0.1996,1.294,-5.4507,0,0.28921,0.37336,3.3919,0.27186,0.2935,0.42598,0.09741,0.28921,804.38,0.45377,1.3734,0.28921,0.08526399999999999,26.447,?,0.29104,0.06841799999999999,?,0.23207,0.37529,67.879,1.6431,3.4971,0.15184,0.086528,80.159,4.5535,4.2457,0.30045,3.3919,?,0.27186,0.088577,0.31389,0.073053,0.08580499999999999,71.604,45.157,0.94424,0.93198,29.018,0.24985,0.073659,1.2065,0.67893,0.21961,2.238,2.238,627.04,0.088577,0.85364,0.9149,0,13.801,8.083,73.058,4.996,27.923,3650
0.17554,0.59842,0.35997,1.6052,25.465,0,0.21076,0.67107,2.6566,0.40158,0.21416,0.35433,0.085412,0.21076,962.61,0.37918,1.6711,0.21076,0.079335,25.462,1.5518,0.21112,0.066077,0.17922,0.39845,0.32032,62.141,7.963,4.204,0.21134,0.079446,88.804,4.1102,4.0855,0.21179,2.6566,249.5,0.40466,0.079724,0.066953,0.087771,0.07947,125.71,100.25,0.94722,1.2936,27.668,0.19497,0.073392,1.5955,0.59482,0.2433,8.8834,8.9517,5758.5,0.079724,0.43713,0.9221,0.00768,14.335,3.641,81.72399999999999,4.4662,58.768,2850
0.053326,0.11082,0.29208,3.8166,3637.6,0.044741,0.065104,7.8943,0.065762,0.87482,0.065104,0.62782,44.15,0.065104,590.67,0.61794,9.0239,0.065104,41.974,0.0,0.30741,-0.022234,34.381,0.056519,0.87482,0.51166,-9.4267,0.4834,5.0378,-105.76,41.974,1604.8,0.22744,-0.20063,-0.022234,0.089,55.601,0.88194,-14.335,3.4978,-0.19318,-14.335,7779.8,7779.8,?,3.8166,0,-0.025608,-16.51,3.5715,0.1037,4.3967,1.4479,1.4596,31862.0,-14.206,0.060957,15.206,0.008137,?,0.046917,24403.0,0.014957,0.002567,2338
0.029722,0.77276,0.16066,1.3938,-27.55,0,0.038281,0.29386,2.1471,0.22709,0.05909,0.093834,0.034948,0.038281,3758.8,0.097105,1.2941,0.038281,0.017828999999999998,52.763000000000005,1.1786,0.050026,0.013843000000000001,0.09117,0.21417,0.086029,2.4041,0.37258,3.8182,0.34863,0.02752,70.764,5.1764,2.7328,0.042873,2.1709,8.1706,0.25869,0.019967,0.081595,0.29682,0.023299,91.005,38.242,0.095759,0.8424,53.838,0.013268,0.006179,0.73584,0.40796,0.19387,0.52661,0.59991,1057.0,0.019962999999999998,0.13088,0.9727899999999999,0.13918,6.9177,9.5446,69.352,5.263,4.9792,2089
0.043929,0.57072,0.4935,2.7083,-36.002,0.16064,0.058722,0.73687,1.1601,0.42054,0.058722,0.20327,0.070675,0.058722,2624.3,0.13908,1.7522,0.058722,0.052284000000000004,188.59,1.1107,0.14855,0.039113,0.20441,0.42054,0.11316,1.5344,2.2678,5.1322,0.48458999999999997,0.052284000000000004,108.91,3.3512,0.26028,0.14855,1.1352,0.71707,0.70237,0.13226,0.11912,0.11089,0.13226,243.08,54.494,0.075701,0.69956,218.78,0.12789,0.11387,1.3709,0.28888,0.2984,1.9325,3.2277,66903.0,0.13801,0.10446,0.8619899999999999,0.67016,1.9355,6.698,93.883,3.8878,5.1612,2701
0.03784,0.44956,0.038399,1.0994,-21.65,0.052138,0.053819,1.062,1.0249,0.47743,0.053819,0.13938,0.058148000000000005,0.053819,1314.1,0.27775,2.2244,0.053819,0.025063,24.905,1.1105,0.056804,0.017622,0.077252,0.47743,0.2422,0.27112,0.066726,5.1196,0.20551999999999998,0.025063,67.268,5.4261,0.12636,0.056804,2.1647,4.3826,0.54086,0.026452999999999997,0.056542,0.11561,0.026452999999999997,68.44800000000001,43.543,0.25826,0.71999,25.526,-0.01424,-0.006631999999999999,0.94431,0.38612,0.18429,0.82962,0.93985,5057.2,0.024309,0.079258,0.97569,0.13287,14.656,8.3824,65.632,5.5613,3.7314,6377
0.054356,0.74634,0.040778,1.0757,-0.6885,0,0.067648,0.33969,2.1855,0.25352,0.099652,0.12555,0.048536,0.067648,2568.2,0.14213,1.3399,0.067648,0.030954000000000002,7.1791,?,0.096889,0.024872,0.067648,0.20998,0.12432,3.0274,0.09703,3.8383,0.33249,0.042831,93.776,3.9158,2.827,0.08818,2.2096,3.11,0.42606,0.040349,0.039803,0.18385,0.044333,93.21799999999999,86.039,1.2645,0.11958,7.4362,0.058463,0.026751,0.77659,0.53882,0.25538,0.60325,1.0138,281.0,0.040372000000000005,0.21441,0.95488,0.6806,50.842,4.2423,89.99,4.056,5.2003,3214
0.27453,0.29497,0.41493,2.8385,75.384,0.5574,0.27993,2.3839,1.3555,0.70317,0.27993,1.2404,0.27335,0.27993,351.48,1.0385,3.3902,0.27993,0.24981,79.936,1.1931,0.29784,0.24499,0.57748,0.70317,1.0202,3.6027,1.1545,4.4171,0.25404,0.24981,99.641,3.6632,1.0097,0.29784,1.1292,5.7044,0.77246,0.26579,0.054165,0.02991,0.26579,204.68,124.74,1.1187,1.7511,108.35,0.27146,0.24225,2.1718,0.22569,0.27299,1.9566,2.1494,10840.0,0.26224000000000003,0.39042,0.7377600000000001,0.098525,4.5662,2.926,73.51100000000001,4.9652,3.118,4767
0.052512,0.49387,0.022765,1.064,-8.4752,0,0.055589,1.0248,0.98795,0.50613,0.069835,0.15629,0.13367,0.055589,1365,0.2674,2.0248,0.055589,0.056267,15.668,?,0.05648,0.053153,0.055589,0.49037,0.26117,3.9646,0.036625,4.2004,0.28951,0.067523,137.23,2.6598,1.9155,0.041924,0.98795,2.7976,0.62624,0.042436,0.58671,0.12382,0.057169000000000005,62.718999999999994,47.051,1.2383,0.94477,16.362,-0.019991,-0.020235,0.76627,0.35568,0.37597,0.81428,1.0075,361.1,0.042436,0.10375,0.94601,0.23732,23.296,7.7576,131.41,2.7777,1.5895,2927
-0.015249,0.42683,0.039737,1.0931,-14.695,-0.1131,-0.014922,1.1652,0.99292,0.49736,-0.014922,-0.034959,0.006246,-0.014922,4796.5,0.076096,2.3428,-0.014922,-0.002869,17.652,1.0278,-0.016367,-0.002932,-0.11536,0.49736,0.075329,-0.03125,0.074493,3.6087,0.057209,-0.002869,29.747,12.27,-0.038345,-0.016367,5.2352,?,0.49736,-0.003147,0.3032,0.45216,-0.003147,23.664,6.0121,-0.060634,0.50388,17.527,-0.063769,-0.012263,1.0931,0.42683,0.081497,0.93237,0.93237,161.38,-0.007135,-0.03066,1.0071,0,20.677,60.711,29.959,12.183,9.7487,3899
0.017347,0.568,-0.10669,0.68708,3381.7,0,0.017347,0.76056,1.0068,0.432,0.038423,0.050876,0.07637000000000001,0.017347,2696.3,0.13537,1.7606,0.017347,0.017228999999999998,26.985,?,0.038421,0.017228999999999998,0.017347,0.25927,0.13537,1.823,-0.13934,3.8184,0.55978,0.038163,130.83,2.8545,1.7135,0.055596,1.0068,0.72731,0.65176,0.055219000000000004,0.036581,0.19326,0.038161,80.406,53.42100000000001,0.23304,0.46877,27.915,-0.021123,-0.020980000000000002,0.41244,0.34096,0.35032,0.56416,0.85115,-702.41,0.055219000000000004,0.040154,0.98762,0.5087,13.526,6.8325,123.61,2.9529,1.3149,2780
0.014946,0.94648,0.03211,1.0363,-20.581,0,0.01526,0.056357,2.9694,0.053341,0.076621,0.017266,0.01542,0.01526,7545,0.048376,1.0565,0.01526,0.005139,24.275,?,0.049167,0.005034,0.01526,0.015115,0.048045,0.80127,0.37975,3.1166,0.31637,0.014846000000000002,110.37,3.3074,3.0884,0.046552,2.9998,11.422,0.11624,0.015677,0.007959,0.39588,0.016558,111.72,87.443,0.075684,0.23141,24.66,0.018639,0.0062770000000000005,0.96769,0.88379,0.30235,0.63083,1.3747,42.0,0.015705,0.28021,0.9744299999999999,1.1792,15.036,4.1741,108.64,3.3599,35.118,3008
0.17311,0.10918,0.53497,5.8997,106.39,0.17311,0.21559,8.1589,1.2117,0.89082,0.21559,1.9746,0.1904,0.21559,157.44,2.3183,9.1589,0.21559,0.16217,58.415,?,0.21133,0.13021,0.21559,0.89082,1.9292,1.9261,1.5034,4.0467,-0.11142,0.16217,36.322,10.049,1.9355,0.21133,1.3382,?,0.89082,0.15896,2.4394,0.014424,0.15896,103.73,45.312,0.81361,3.951,70.78,0.1738,0.13072999999999999,5.8997,0.10918,0.099511,2.5034,2.5034,5957.5,0.1747,0.19433,0.8253,0,6.2484,8.0553,29.976,12.176,3.736,4465
