X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,Id
0.024859,0.39192,0.5577,2.5185,-0.32995,0,0.024859,1.5515,2.3911,0.60808,0.041802,0.067685,0.021996,0.024859,2719.9,0.1342,2.5515,0.024859,0.010395999999999999,82.149,0.89406,0.04058,0.010395999999999999,0.1923,0.46185,0.1342,2.395,7.4301,3.6726,0.15852,0.010763,55.482,6.6044,6.1889,-0.025037,2.4673,?,0.60808,-0.010471,0.094329,0.19123,0.016972,135.91,53.76,0.046193,1.5596,80.981,0.012844,0.005372,2.3601,0.36727,0.15142,8.1011,8.1011,2624.0,-0.010489,0.040881,0.9830700000000001,0,4.4431,6.7894,56.06399999999999,6.5104,31.855,2968
0.062166,0.83679,0.16514,1.2955,-15.61,0,0.07727,0.19504,2.246,0.16321,0.086539,0.13827,0.078605,0.07727,1730,0.21098,1.195,0.07727,0.034402999999999996,40.514,1.5254,0.08598,0.027679000000000002,0.18933,0.13682,0.19293,9.2752,0.59831,3.2775,0.37191,0.038355,94.246,3.8728,2.5865,0.08166,2.246,1.7094,0.4409,0.036358,0.012315,0.15056,0.038282,116.54,76.024,0.24936,0.84941,42.043,-0.013296,-0.00592,0.86519,0.55885,0.25821,0.59131,1.5974,312.86,0.036358,0.3809,0.9656899999999999,1.7015,9.0092,4.8011,90.82,4.0189,8.1373,1521
0.097389,0.19447,0.43653,3.8056,103.71,0,0.12297,4.1423,1.0398,0.80553,0.13,0.7903,0.20678000000000002,0.12297,330.13,1.1056,5.1423,0.12297,0.11825999999999999,65.436,1.1047,0.11808,0.093662,0.33774,0.76082,0.97411,16.776,1.0703,4.1416,-0.043338999999999996,0.12427,61.631,5.9224,4.7386,0.1183,1.0398,12.005,0.83933,0.11377999999999999,1.6113,0.03085,0.11356,119.85,54.412,0.52245,2.6075,73.837,0.026039,0.025042,3.0449,0.15559,0.16885,1.975,2.0578,6047.6,0.11377999999999999,0.1209,0.8838299999999999,0.041954,5.578,6.7081,54.618,6.6827,2.5493,5460
0.012131,0.7682,-0.028856,0.93294,-35.111,-0.00033,0.013393,0.30175,1.2258,0.2318,0.035202,0.031125,0.06085499999999999,0.013393,3758.9,0.097104,1.3017,0.013393,0.010926,21.109,1.1446,0.035084,0.009897,0.091536,0.21853,0.095462,1.6087,-0.048209,4.5686,0.62521,0.024838,131.27,2.7805,1.5575,0.029319,1.2258,2.1802,0.38342,0.023919,0.029761,0.26594,0.028622,115.72,94.616,0.17113,0.76819,21.627,-0.026118,-0.021307,0.52258,0.4303,0.35965,0.38727,0.64057,-1068.8,0.023919,0.052335,0.9892299999999999,0.65408,17.291,3.8577,128.13,2.8487,2.0479,3108
-0.20769,0.96566,-0.40473,0.44811,-335.34,-0.74007,-0.20453,0.035564,0.50133,0.034343,-0.17646,-0.27889,-0.2701,-0.20453,-2603,-0.14022,1.0356,-0.20453,-0.40797,145.37,?,-0.18246,-0.41426999999999997,-0.19879,-0.94609,-0.1435,-6.5007,-0.60283,4.4778,1.9026,-0.36628,410.4,0.98729,0.74978,-0.15085,0.54752,1.066,0.15531,-0.3009,0.023824,-0.28399,-0.36396,226.54,81.165,-1.0402,0.29609,100.66,-0.25158,-0.50183,0.34031,0.73334,1.0129,0.051152,0.23133,-12162.0,-0.30096,-6.0475,1.3224,3.5223,2.5108,4.497,533.92,0.68362,0.74672,4966
0.14959,0.47004,0.10078,1.4068,-36.843,0,0.18695,1.1275,2.4135,0.52996,0.22994,0.75453,0.17878,0.18695,397.62,0.91796,2.1275,0.18695,0.07746,45.591,1.1584,0.22883,0.06197999999999999,0.46448,0.45176,0.83847,5.323,0.1547,3.5839,0.18689,0.094675,39.505,9.2394,4.8703,0.12425,2.4135,?,0.52996,0.05148099999999999,0.11121,0.0331,0.09481200000000001,48.545,2.9541,0.49621,0.19005,48.066,-0.015701,-0.0065060000000000005,0.74153,0.24777,0.10823,0.81351,0.81351,386.64,0.05148099999999999,0.28226,0.92579,0,8.0059,123.56,37.471,9.7409,3.7048,2130
0.19636,0.31503,0.6831,3.1684,-45.396,0.21189,0.24561,2.1743,1.2114,0.68497,0.30828,0.77963,0.20945,0.24561,453.18,0.80543,3.1743,0.24561,0.20274,239.16,1.6602,0.27649,0.16209,0.4233,0.60591,0.64909,4.4114,365.32,3.403,0.2445,0.2232,123.32,2.9597,2.9597,0.27902,1.2114,?,0.68497,0.23033,0.078497,0.036895,0.22824,293.29,54.126999999999995,0.24738,0.64875,310.73,0.26837,0.22153,3.1684,0.31503,0.33787,366.32,366.32,1728.0,0.23033,0.28666,0.80288,0,1.5262,6.7434,94.91799999999999,3.8454,647.86,2894
0.036842,0.11599,0.87251,14.581,415.92,0,0.036842,7.6212,0.97096,0.88401,0.037627,0.57346,0.23319,0.036842,186.99,1.952,8.6212,0.036842,0.037943,153.13,0.91896,0,0.037943,?,0.77706,1.952,0,13.796,3.0643,-0.33519,0.08208700000000001,39.627,9.2109,5.1016,0.075546,0.97096,?,0.88401,0.077806,6.8793,0.020395,0.0,186.0,32.868,0.09044,8.2403,251.27,-0.18958,-0.19525,8.0759,0.064245,0.10857,13.977,13.977,1011.6,0.39056,0.041676,0.6258699999999999,0,2.3835,11.105,24.15,15.114,15.352,5874
0.027652,0.61984,-0.14037,0.77353,-64.465,0.23832,0.027652,0.60363,1.0092,0.37415,0.027652,0.044612,0.036019,0.027652,3207.5,0.1138,1.6133,0.027652,0.014119999999999999,35.735,0.83965,0.021111,0.014119999999999999,0.23832,0.37415,0.1138,0.1088,-0.26967,4.2442,0.24223000000000003,0.014119999999999999,116.59,3.1305,0.034059,0.021111,1.9787,?,0.37415,0.01078,0.2471,0.31844,0.01078,60.818000000000005,25.083000000000002,0.14423,0.46421,36.065,-0.021772,-0.011118000000000001,0.77353,0.61984,0.31944,0.71878,0.71878,-2463.0,0.009132,0.073906,0.99087,0,10.214,14.552,115.53,3.1594,3.7621,2401
0.083314,0.10656,0.24494,3.2987,142.33,0.21276,0.084481,8.3138,1.1157,0.88589,0.084481,0.79283,0.27810999999999997,0.084481,183.04,1.9941,9.3847,0.084481,0.11057,11.65,1.121,0.080383,0.10905,0.21445,0.88589,1.9832,1.1739,0.3777,5.2519,-0.19754000000000002,0.11057,56.796,6.4265,0.75437,0.080383,0.77146,?,0.88589,0.10520999999999998,2.4204,0.016811,0.10520999999999998,44.708,33.059,3.4166,3.0698,12.998,-0.04762,-0.062327999999999995,3.2987,0.10656,0.15561,1.366,1.366,43745.0,0.10372,0.094046,0.89628,0,31.331,11.041,50.906000000000006,7.1701,1.1781,4395
-0.25487,0.74512,-0.092301,0.87613,-34.191,0.1295,-0.25487,0.34207,2.9631,0.25488,-0.25487,-0.34205,-0.086015,-0.25487,-1067.1,-0.34205,1.3421,-0.25487,-0.086015,26.279,?,-0.25487,-0.086015,-0.25487,0.1861,-0.34205,?,-0.26586,2.8511,0.24534,-0.086015,84.513,4.3189,4.3189,-0.25487,2.9631,?,0.25488,-0.086015,0.024374,-0.097451,-0.086015,78.179,51.9,-1.1947,0.31068,24.196,-0.25487,-0.086015,0.87613,0.74512,0.23154,0.73414,0.73414,-65.51,-0.08606799999999999,-0.99994,1.0861,0,13.889,7.0327,91.786,3.9766,8.5346,4584
0.54867,0.6352,0.18879,1.2972,12.66,1.725,0.54867,0.50434,1.2569,0.32035,0.54867,0.86379,0.20561999999999997,0.54867,394.8,0.92451,1.5743,0.54867,0.19212,12.485999999999999,0.76825,0.56791,0.19212,1.725,0.32035,0.92451,2.4995,1.0726,3.7747,0.21986,0.19212,102.04,3.5771,0.89407,0.56791,2.878,?,0.32035,0.19885,0.031252,0.034433,0.19885,102.77,90.286,5.616,1.1434,15.694,0.52934,0.18535,1.2972,0.6352,0.27956,1.82,1.82,1123.8,0.20440999999999998,1.7127,0.7955899999999999,0,29.232,4.0427,81.181,4.4961,16.225,4671
0.10393,0.35831,0.59408,3.3017,104.85,0.36904,0.131,1.7909,1.0672,0.64169,0.131,0.50754,0.088526,0.131,777.16,0.46966,2.7909,0.131,0.068913,11.561,0.76896,0.11853,0.054671000000000004,0.46732,0.64169,0.3941,0.66544,4.019,4.1556,0.096328,0.068913,52.891,6.9009,0.33079,0.11853,1.9233,7.9036,0.74189,0.062351,0.77938,0.075606,0.062351,125.0,113.44,1.7261,3.0684,12.338,0.081243,0.042738,2.3783,0.25811,0.14491,4.3411,5.019,8500.0,0.063001,0.16196,0.937,0.15616,31.572,3.2175,49.559,7.3649,12.86,1783
1.0447,0.037263,0.98132,65.738,217.93,-0.28594,1.1841,25.836,2.7717,0.96274,1.1935,78.116,0.42726000000000003,1.1841,11.485,31.781,26.836,1.1841,0.42721000000000003,0.0,4.0101,1.1928,0.37690999999999997,0.89818,0.7777,28.039,127.2,278.83,2.4317,-0.28434,0.4306,3.5193,103.71,42.19,1.1996,2.7717,45.08,0.98484,0.43278999999999995,56.408,0.001041,0.43036,18.624000000000002,18.624000000000002,?,65.738,0,1.1927,0.43032,26.742,0.015158,0.009642,273.55,279.83,265.17,0.43278999999999995,1.0851,0.57289,0.02296,?,19.599,1.9962,182.85,787.55,1091
0.07855,0.78602,0.014309,1.0207,-80.007,0,0.07855,0.27223,1.5637,0.21398,0.12323,0.11343,0.062053,0.07855,2956.8,0.12345,1.2722,0.07855,0.050235,65.931,1.3353,0.001075,0.050235,?,0.1653,0.12345,0.024062,0.0488,4.9259,0.50152,0.11055,204.22,1.7873,1.5746,0.009763,1.5637,6.7198,0.27713,0.006243,0.006669,1.3398,0.000688,163.91,97.975,0.2781,0.61278,83.298,-0.017405,-0.011131,0.89921,0.69249,0.55952,0.7298,0.94518,1206.3,0.20849,0.36709,0.82185,0.29511,5.5361,3.7254,161.64,2.2581,5.333,1232
0.014217,0.4787,0.37227,3.3751,16.011,0.043565,0.013416,1.0323,1.0714,0.49415,0.013416,0.085597,0.0517,0.013416,3568.8,0.10228,2.089,0.013416,0.014166999999999999,127.15,1.0698,0.063492,0.015012000000000001,0.045469,0.49415,0.10395,0.7183,0.79042,5.2516,0.47123999999999994,0.014166999999999999,64.723,5.6394,0.13263,0.063492,0.95628,0.61849,0.81611,0.06704600000000001,0.23673,0.15892,0.06704600000000001,189.6,62.45,0.043096,1.2705,136.22,0.027948,0.029513,1.1051,0.15674,0.17732,1.0492,1.7328,66450.0,0.066605,0.02877,0.9333899999999999,0.65155,2.8707,5.8446,60.412,6.0418,2.0107,3660
-0.20097,1.3318,-0.48012,0.61873,-1223.1,-0.17871,-0.22562,-0.24914,0.32792,-0.3318,-0.065699,-0.17917,-0.6200600000000001,-0.22562,-2390.7,-0.15267,0.75086,-0.22562,-0.68803,764.72,0.88076,-0.065701,-0.61287,-0.37437,-0.37969,-0.13417,-0.41084,-2.1739,3.4533,4.0577,-0.68728,1183.4,0.30843,0.29163,-0.060472,0.32792,?,-0.3318,-0.18441,0.061815,-1.0226,-0.20035999999999998,780.6,15.88,-0.29252,0.073145,645.66,-0.08799,-0.26833,0.58503,1.2593,3.2422,-1.5024,-1.5024,-1363.5,-0.18441,0.6057,1.6703,0,0.4773,22.984,1401.7,0.26041,1.4848,2268
0.12364,0.064853,0.67553,11.416,38.804,0.3226,0.15144,13.559,1.1043,0.87934,0.15144,2.3351,0.147,0.15144,122.56,2.9781,15.42,0.15144,0.11527000000000001,152.93,1.0983,0.13912,0.09410700000000001,0.3957,0.87934,2.5495,1.1694,2.602,4.5771,-0.074403,0.11527000000000001,19.897,18.344,2.1451,0.13912,1.3471,?,0.87934,0.10589000000000001,2.5275,0.011792,0.10589000000000001,160.15,7.2198,0.22461,2.9282,168.89,0.097419,0.074148,11.416,0.064853,0.054512,3.387,3.387,25509.0,0.094489,0.14061,0.90551,0,2.3867,50.556,18.017,20.259,5.0606,1649
-0.05133,0.11395,0.37597,4.4709,61.624,0,-0.05133,7.7755,1.3753,0.88605,-0.040319,-0.47388,0.010734,-0.05133,2817.4,0.12955,8.7755,-0.05133,-0.037322,54.191,0.82518,0,-0.037322,-0.032435,0.87719,0.12955,0,0.72904,4.1318,-0.049819999999999996,-0.074037,37.668,9.6899,9.2108,0.086222,1.3753,?,0.88605,0.062691,1.7162,0.057471,0.0,79.192,25.000999999999998,-0.25138,2.5858,71.008,-0.066093,-0.048056,4.2499,0.10832,0.1032,1.7181,1.7181,5093.2,0.23683,-0.057932,0.77527,0,6.7354,14.6,28.747,12.697,2.6669,1605
0.032917,0.68452,-0.14067,0.60906,-133.82,0.38739,0.039884,0.45608,1.0647,0.3122,0.039884,0.11084,0.067163,0.039884,4133.6,0.0883,1.4609,0.039884,0.044319,66.244,0.32124,0.055359,0.036576,0.39435,0.3122,0.078121,0.65492,-0.18016,3.9683,0.7540100000000001,0.044319,155.38,2.3491,0.080873,0.055359,0.90295,0.17194,0.63689,0.061514,0.023641,0.29644,0.061514,85.436,19.192,0.20153,0.15515,70.528,0.0348,0.038669,0.32016,0.35983,0.42569,0.39982,0.81564,-1307.9,0.060738,0.10543,0.93926,1.04,5.5099,19.018,145.94,2.501,1.1525,5164
0.003813,0.28333,0.1853,2.8148,67.177,0.010735,0.002723,2.5294,0.51036,0.71667,0.022017,0.026672,0.065528,0.002723,3092.4,0.11803,3.5294,0.002723,0.005336,74.473,0.96873,0.002979,0.00747,0.034706,0.64249,0.12188,0.15439,0.26003,5.5167,0.5551699999999999,0.005336,86.171,4.2849,1.5441,0.077879,0.51036,1.0112,0.8979,0.1526,0.060675,0.28026,0.005837,201.11,126.64,0.036613,1.7949,86.876,-0.027741,-0.054354999999999994,1.0143,0.1021,0.23338,1.0057,1.26,2.8148,0.1526,0,0.85539,0.25288,4.9011,2.8822,73.02199999999999,4.9985,0.71619,5740
0.20558,0.70902,0.30173,1.6322,-0.63311,-0.072768,0.26126,0.4104,3.2056,0.29098,0.31713,0.54743,0.10300000000000001,0.26126,783.79,0.46569,1.4104,0.26126,0.081501,1.5333,1.3406,0.31713,0.06412999999999999,0.30293,0.13281,0.38715,5.6759,1.3651,2.9607,0.22118000000000002,0.081865,60.266,6.0565,4.0766,0.31519,3.2056,3.3988,0.51621,0.098324,0.61442,0.061219,0.09893099999999999,55.309,53.775,15.266,1.604,1.7005,0.24821,0.07743,1.0987,0.47724,0.16511,1.3165,2.3354,275.64,0.098324,0.70649,0.9188,0.77401,238.05,6.7875,54.34,6.7169,14.503,2878
0.059235,0.82791,0.10656,1.4085,8.8528,0,0.07515,0.20787,1.0277,0.17209,0.11454,0.28811,0.14985,0.07515,1962.2,0.18602,1.2079,0.07515,0.073126,25.316999999999997,1.0546,0.11452,0.057638999999999996,0.14717,0.059269,0.16679,2.9069,0.16844,3.9617,0.77652,0.10757,102.89,3.5474,1.1176,0.1024,1.0277,0.61114,0.65661,0.099642,0.17002,0.14272,0.11143,114.73,89.41799999999999,0.83099,1.1352,28.119,0.035664,0.034703,0.44376,0.26084,0.2819,0.27204,1.0379,975.59,0.099642,0.3442,0.9295700000000001,2.8154,14.417,4.082,92.64,3.94,1.6245,3310
-0.050824,0.47308,0.2289,1.5803,-166,0,-0.050824,1.1138,0.8331,0.52692,-0.030968,-0.12884,-0.046341,-0.050824,-4472.6,-0.081607,2.1138,-0.050824,-0.061006,291.79,0.65465,-0.14571,-0.061006,-0.009452,0.45802,-0.081607,-7.338,0.60778,3.6389,0.66261,-0.043245,147.76,2.4702,2.0597,-0.14131,0.8331,-0.54228,0.60553,-0.16962,-0.18344,-0.11813,-0.1749,304.82,13.027000000000001,-0.076312,-0.10806,249.47,-0.15792,-0.18955999999999998,1.3177,0.39447,0.40483,1.3991,1.6078,996.66,-0.16962,-0.096454,1.0533,0.14918,1.2509,28.018,172.83,2.112,2.212,3308
0.11163,0.4952,0.051618,1.1042,-98.109,0.20002,0.14296,0.67373,1.118,0.33363,0.14296,0.28869,0.10699000000000002,0.14296,1157.2,0.31541,2.0194,0.14296,0.097926,36.202,0.93907,0.14703,0.076464,0.25352,0.33363,0.25214,1.126,0.1139,5.9227,0.27907,0.097926,138.42,2.6369,0.29692,0.14703,1.5223,?,0.33363,0.10072,0.70049,0.10158,0.10072,49.989,13.787,0.77094,0.81184,40.473,0.1338,0.091653,1.1042,0.4952,0.37923,0.73618,0.73618,43197.0,0.10553,0.33459,0.8944700000000001,0,10.082,26.474,123.81,2.9481,3.2213,4052
0.022291,0.58725,-0.041764,0.91933,-57.72,0.071347,0.023772,0.66321,1.0464,0.38947,0.023772,0.045918,0.08138,0.023772,1989.4,0.18348,1.7029,0.023772,0.017955000000000002,39.403,1.2044,0.048569,0.016837,0.074117,0.38947,0.18095,0.38388,-0.079692,4.9173,0.43131,0.017955000000000002,149.35,2.4439,0.082706,0.048569,1.3511,4.7877,0.45902,0.036683999999999994,0.040378,0.14566,0.036683999999999994,125.44,86.041,0.15596,0.64324,41.233,-0.035405,-0.026741,0.81044,0.51769,0.40918,0.74316,0.87588,-3452.0,0.044386,0.057236,0.9556100000000001,0.17859,9.2632,4.2422,142.72,2.5574,2.5263,3226
-0.038804,0.19573,0.44686,3.3879,-22.57,-0.34488,-0.038804,4.1092,0.55934,0.80427,-0.035069,-0.20736,0.056126999999999996,-0.038804,2275.6,0.1604,5.1092,-0.038804,-0.069374,140.69,1.4418,-0.03575,-0.069374,-0.20463,-0.1283,0.1604,-9.5732,1.2209,4.4793,0.33755999999999997,-0.06933500000000001,114.74,3.1811,3.0414,-0.035948,0.55934,?,0.80427,-0.064269,1.4487,0.18939,-0.063915,236.81,96.119,-0.17998,2.2358,132.19,-0.10595,-0.18942,3.2392,0.18713,0.31436,2.1974,2.1974,13472.0,-0.06426799999999999,-0.048247,1.0685,0,2.5944,3.7974,122.12,2.989,1.5282,2021
-0.068533,0.8365,-0.16324,0.75935,-68.83,-0.31374,-0.068533,0.19546,1.6171,0.1635,-0.065997,-0.10103,-0.031941000000000004,-0.068533,-5910.9,-0.06175,1.1955,-0.068533,-0.042379,29.815,1.084,0,-0.042379,-0.37511,0.15169,-0.06175,0,-0.33664,4.1037,0.5171399999999999,-0.082848,157.3,2.3205,1.8817,0.009437,1.6171,4.4675,0.24923,0.005836,0.003816,1.6519,0.0,115.68,85.861,-0.51881,0.56461,30.632,-0.01688,-0.010438,0.61578,0.67833,0.43095,0.33719,0.51398,-2072.9,0.026645,-0.41915,0.9749899999999999,0.52432,12.242,4.251,153.11,2.384,3.335,5346
0.005041,0.4906,0.2096,1.4683,-32.904,0.10838,0.008211,1.01,1.0191,0.49548,0.008211,0.018347,0.02189,0.008211,4576.7,0.079752,2.0383,0.008211,0.004594,72.40100000000001,1.025,0.030909,0.002821,0.13401,0.49548,0.07329,0.17624,0.61137,4.7184,0.25926,0.004594,93.145,3.9186,0.063003,0.030909,1.8035,7.0336,0.5385,0.017293,0.088796,0.26089,0.017293,126.09,53.685,0.014219,0.67617,73.784,-6E-06,-3e-06,1.3395,0.44757,0.25519,1.4452,1.5707,10961.0,0.018744999999999998,0.010174,0.98126,0.086838,5.0414,6.7989,91.399,3.9935,5.2135,1939
-0.020815,0.13035,0.44396,4.4058,150.58,0.084212,-0.026914,5.6583,0.79986,0.73759,-0.026914,-0.20647,-0.0037530000000000003,-0.026914,-14853,-0.024574,7.6714,-0.026914,-0.031532,1.4318,0.95255,-0.01988,-0.024387,0.10444,0.73759,0.022212,-0.18629,1.0429,4.2026,-0.32121,-0.031532,44.586,8.1864,-0.15251,-0.01988,1.0755,?,0.73759,-0.023291,3.1353,1.1188,-0.023291,70.82,69.388,-6.2167,4.3801,1.1452,-0.043591,-0.05107,4.4058,0.13035,0.12215,1.7327,1.7327,7077.8,-0.25022,-0.028221,1.2502,0,254.93,5.2603,55.742,6.548,2.0051,1390
0.002292,0.61729,0.29721,1.5869,66.284,-0.12135,0.012684,0.62,1.6666,0.38271,0.038992,0.025047,0.022611000000000003,0.012684,5979.1,0.061046,1.62,0.012684,0.007611,0.92176,1.2577,0.023691,0.001375,0.089341,0.37832,0.044211,0.90051,1.5133,4.0571,0.31323,0.007611,115.08,3.1717,2.6019,0.060473,1.6666,35.569,0.40519,0.036286,0.19188,0.4226,0.014215,154.72,153.8,0.54449,1.5786,0.95646,-0.001309,-0.000785,1.3018,0.50638,0.31529,1.9486,2.063,3389.5,0.036286,0.005988,0.9924700000000001,0.058723,395.98,2.3733,110.9,3.2911,8.4854,4226
